Price,Adj Close,Close,High,Low,Open,Volume
2020-07-02 00:00:00+00:00,88.69846344,91.02749634,92.61750031,90.91000366,91.96250153,114041600
2020-07-06 00:00:00+00:00,91.07115936,93.46250153,93.94499969,92.46749878,92.5,118655600
2020-07-07 00:00:00+00:00,90.78857422,93.17250061,94.65499878,93.05750275,93.85250092,112424400
2020-07-08 00:00:00+00:00,92.90306091,95.34249878,95.375,94.08999634,94.18000031,117092000
2020-07-09 00:00:00+00:00,93.30258179,95.75250244,96.31749725,94.67250061,96.26249695,125642800
2020-07-10 00:00:00+00:00,93.46579742,95.91999817,95.98000336,94.70500183,95.33499908,90257200
2020-07-13 00:00:00+00:00,93.03460693,95.47750092,99.95500183,95.25749969,97.26499939,191649200
2020-07-14 00:00:00+00:00,94.57420349,97.05750275,97.25499725,93.87750244,94.83999634,170989200
2020-07-15 00:00:00+00:00,95.22460938,97.72499847,99.24749756,96.48999786,98.98999786,153198000
2020-07-16 00:00:00+00:00,94.05288696,96.52249908,97.40499878,95.90499878,96.5625,110577600
2020-07-17 00:00:00+00:00,93.86286163,96.32749939,97.14749908,95.83999634,96.98750305,92186800
2020-07-20 00:00:00+00:00,95.84091187,98.35749817,98.5,96.0625,96.41750336,90318000
2020-07-21 00:00:00+00:00,94.51815796,97,99.25,96.74250031,99.17250061,103433200
2020-07-22 00:00:00+00:00,94.78368378,97.27249908,97.97499847,96.60250092,96.69249725,89001600
2020-07-23 00:00:00+00:00,90.4694519,92.84500122,97.07749939,92.01000214,96.99749756,197004400
2020-07-24 00:00:00+00:00,90.24536133,92.61499786,92.97000122,89.14499664,90.98750305,185438800
2020-07-27 00:00:00+00:00,92.38417053,94.80999756,94.90499878,93.48000336,93.70999908,121214000
2020-07-28 00:00:00+00:00,90.86654663,93.25250244,94.55000305,93.24749756,94.36750031,103625600
2020-07-29 00:00:00+00:00,92.60830688,95.04000092,95.23000336,93.71250153,93.75,90329200
2020-07-30 00:00:00+00:00,93.72888184,96.19000244,96.29750061,93.76750183,94.1875,158130000
2020-07-31 00:00:00+00:00,103.5412216,106.2600021,106.4150009,100.8249969,102.8850021,374336800
2020-08-03 00:00:00+00:00,106.150238,108.9375,111.6374969,107.8925018,108.1999969,308151200
2020-08-04 00:00:00+00:00,106.8591156,109.6650009,110.7900009,108.3874969,109.1324997,173071600
2020-08-05 00:00:00+00:00,107.2464371,110.0625,110.3925018,108.8974991,109.3775024,121776800
2020-08-06 00:00:00+00:00,110.9881821,113.9024963,114.4124985,109.7975006,110.4049988,202428800
2020-08-07 00:00:00+00:00,108.4647827,111.1125031,113.6750031,110.2925034,113.2050018,198045600
2020-08-10 00:00:00+00:00,110.0413132,112.7275009,113.7750015,110,112.5999985,212403600
2020-08-11 00:00:00+00:00,106.7686844,109.375,112.4824982,109.1074982,111.9700012,187902400
2020-08-12 00:00:00+00:00,110.3170776,113.0100021,113.2750015,110.2975006,110.4974976,165598000
2020-08-13 00:00:00+00:00,112.2694016,115.0100021,116.0425034,113.9274979,114.4300003,210082000
2020-08-14 00:00:00+00:00,112.1693649,114.9075012,115,113.0449982,114.8300018,165565200
2020-08-17 00:00:00+00:00,111.8764954,114.6074982,116.0875015,113.9625015,116.0625,119561600
2020-08-18 00:00:00+00:00,112.8087387,115.5625,116,114.0074997,114.3525009,105633600
2020-08-19 00:00:00+00:00,112.9502869,115.7074966,117.1624985,115.6100006,115.9824982,145538000
2020-08-20 00:00:00+00:00,115.4565964,118.2750015,118.3925018,115.7324982,115.75,126907200
2020-08-21 00:00:00+00:00,121.4063568,124.3700027,124.8675003,119.25,119.2624969,338054800
2020-08-24 00:00:00+00:00,122.8584137,125.8574982,128.7850037,123.9375,128.6974945,345937600
2020-08-25 00:00:00+00:00,121.8505402,124.8249969,125.1800003,123.0524979,124.6975021,211495600
2020-08-26 00:00:00+00:00,123.507576,126.5224991,126.9925003,125.0824966,126.1800003,163022400
2020-08-27 00:00:00+00:00,122.0311203,125.0100021,127.4850006,123.8324966,127.1425018,155552400
2020-08-28 00:00:00+00:00,121.8334427,124.8075027,126.4424973,124.5774994,126.0124969,187630000
2020-08-31 00:00:00+00:00,125.9650803,129.0399933,131,126,127.5800018,225702700
2020-09-01 00:00:00+00:00,130.9825897,134.1799927,134.8000031,130.5299988,132.7599945,151948100
2020-09-02 00:00:00+00:00,128.2688141,131.3999939,137.9799957,127,137.5899963,200119000
2020-09-03 00:00:00+00:00,117.999527,120.8799973,128.8399963,120.5,126.9100037,257599600
2020-09-04 00:00:00+00:00,118.0776215,120.9599991,123.6999969,110.8899994,120.0699997,332607200
2020-09-08 00:00:00+00:00,110.1315994,112.8199997,118.9899979,112.6800003,113.9499969,231366600
2020-09-09 00:00:00+00:00,114.5243759,117.3199997,119.1399994,115.2600021,117.2600021,176940500
2020-09-10 00:00:00+00:00,110.7856216,113.4899979,120.5,112.5,120.3600006,182274400
2020-09-11 00:00:00+00:00,109.3311234,112,115.2300034,110,114.5699997,180860300
2020-09-14 00:00:00+00:00,112.6110611,115.3600006,115.9300003,112.8000031,114.7200012,140150100
2020-09-15 00:00:00+00:00,112.7867737,115.5400009,118.8300018,113.6100006,118.3300018,184642000
2020-09-16 00:00:00+00:00,109.4580383,112.1299973,116,112.0400009,115.2300034,154679000
2020-09-17 00:00:00+00:00,107.7106857,110.3399963,112.1999969,108.7099991,109.7200012,178011000
2020-09-18 00:00:00+00:00,104.2941055,106.8399963,110.8799973,106.0899963,110.4000015,287104900
2020-09-21 00:00:00+00:00,107.4568787,110.0800018,110.1900024,103.0999985,104.5400009,195713800
2020-09-22 00:00:00+00:00,109.1456604,111.8099976,112.8600006,109.1600037,112.6800003,183055400
2020-09-23 00:00:00+00:00,104.5674286,107.1200027,112.1100006,106.7699966,111.6200027,150718700
2020-09-24 00:00:00+00:00,105.6411972,108.2200012,110.25,105,105.1699982,167743300
2020-09-25 00:00:00+00:00,109.6044769,112.2799988,112.4400024,107.6699982,108.4300003,149981400
2020-09-28 00:00:00+00:00,112.2205963,114.9599991,115.3199997,112.7799988,115.0100021,137672400
2020-09-29 00:00:00+00:00,111.3713303,114.0899963,115.3099976,113.5699997,114.5500031,99382200
2020-09-30 00:00:00+00:00,113.0503387,115.8099976,117.2600021,113.6200027,113.7900009,142675200
2020-10-01 00:00:00+00:00,114.0070038,116.7900009,117.7200012,115.8300018,117.6399994,116120400
2020-10-02 00:00:00+00:00,110.3268204,113.0199966,115.3700027,112.2200012,112.8899994,144712000
2020-10-05 00:00:00+00:00,113.7238998,116.5,116.6500015,113.5500031,113.9100037,106243800
2020-10-06 00:00:00+00:00,110.4635086,113.1600037,116.1200027,112.25,115.6999969,161498200
2020-10-07 00:00:00+00:00,112.3377457,115.0800018,115.5500031,114.1299973,114.6200027,96849000
2020-10-08 00:00:00+00:00,112.2303772,114.9700012,116.4000015,114.5899963,116.25,83477200
2020-10-09 00:00:00+00:00,114.1827164,116.9700012,117,114.9199982,115.2799988,100506900
2020-10-12 00:00:00+00:00,121.4356537,124.4000015,125.1800003,119.2799988,120.0599976,240226800
2020-10-13 00:00:00+00:00,118.2142868,121.0999985,125.3899994,119.6500015,125.2699966,262330500
2020-10-14 00:00:00+00:00,118.3021393,121.1900024,123.0299988,119.6200027,121,150712000
2020-10-15 00:00:00+00:00,117.8335876,120.7099991,121.1999969,118.1500015,118.7200012,112559200
2020-10-16 00:00:00+00:00,116.1838531,119.0199966,121.5500031,118.8099976,121.2799988,115393800
2020-10-19 00:00:00+00:00,113.2162933,115.9800034,120.4199982,115.6600037,119.9599991,120639300
2020-10-20 00:00:00+00:00,114.7098465,117.5100021,118.9800034,115.6299973,116.1999969,124423700
2020-10-21 00:00:00+00:00,114.085083,116.8700027,118.7099991,116.4499969,116.6699982,89946000
2020-10-22 00:00:00+00:00,112.9917755,115.75,118.0400009,114.5899963,117.4499969,101988000
2020-10-23 00:00:00+00:00,112.2986908,115.0400009,116.5500031,114.2799988,116.3899994,82572600
2020-10-26 00:00:00+00:00,112.3084793,115.0500031,116.5500031,112.8799973,114.0100021,111850700
2020-10-27 00:00:00+00:00,113.8215179,116.5999985,117.2799988,114.5400009,115.4899979,92276800
2020-10-28 00:00:00+00:00,108.5501938,111.1999969,115.4300003,111.0999985,115.0500031,143937800
2020-10-29 00:00:00+00:00,112.5720215,115.3199997,116.9300003,112.1999969,112.3700027,146129200
2020-10-30 00:00:00+00:00,106.265976,108.8600006,111.9899979,107.7200012,111.0599976,190272600
2020-11-02 00:00:00+00:00,106.1781082,108.7699966,110.6800003,107.3199997,109.1100006,122866900
2020-11-03 00:00:00+00:00,107.8083191,110.4400024,111.4899979,108.7300034,109.6600037,107624400
2020-11-04 00:00:00+00:00,112.2108307,114.9499969,115.5899963,112.3499985,114.1399994,138235500
2020-11-05 00:00:00+00:00,116.1936111,119.0299988,119.6200027,116.8700027,117.9499969,126387100
2020-11-06 00:00:00+00:00,116.0615997,118.6900024,119.1999969,116.1299973,118.3199997,114457900
2020-11-09 00:00:00+00:00,113.7441025,116.3199997,121.9899979,116.0500031,120.5,154515300
2020-11-10 00:00:00+00:00,113.4018402,115.9700012,117.5899963,114.1299973,115.5500031,138023400
2020-11-11 00:00:00+00:00,116.8438873,119.4899979,119.6299973,116.4400024,117.1900024,112295000
2020-11-12 00:00:00+00:00,116.5700912,119.2099991,120.5299988,118.5699997,119.6200027,103162300
2020-11-13 00:00:00+00:00,116.618988,119.2600021,119.6699982,117.8700027,119.4400024,81581900
2020-11-16 00:00:00+00:00,117.6359711,120.3000031,120.9899979,118.1500015,118.9199982,91183000
2020-11-17 00:00:00+00:00,116.7461166,119.3899994,120.6699982,118.9599991,119.5500031,74271000
2020-11-18 00:00:00+00:00,115.4162216,118.0299988,119.8199997,118,118.6100006,76322100
2020-11-19 00:00:00+00:00,116.0127029,118.6399994,119.0599976,116.8099976,117.5899963,74113000
2020-11-20 00:00:00+00:00,114.7414932,117.3399963,118.7699966,117.2900009,118.6399994,73604300
2020-11-23 00:00:00+00:00,111.3287888,113.8499985,117.6200027,113.75,117.1800003,127959300
2020-11-24 00:00:00+00:00,112.6195602,115.1699982,115.8499985,112.5899963,113.9100037,113874200
2020-11-25 00:00:00+00:00,113.4605179,116.0299988,116.75,115.1699982,115.5500031,76499200
2020-11-27 00:00:00+00:00,114.0081177,116.5899963,117.4899979,116.2200012,116.5699997,46691300
2020-11-30 00:00:00+00:00,116.4136276,119.0500031,120.9700012,116.8099976,116.9700012,169410200
2020-12-01 00:00:00+00:00,120.0023651,122.7200012,123.4700012,120.0100021,121.0100021,127728200
2020-12-02 00:00:00+00:00,120.3544006,123.0800018,123.3700027,120.8899994,122.0199966,89004200
2020-12-03 00:00:00+00:00,120.2174911,122.9400024,123.7799988,122.2099991,123.5199966,78967600
2020-12-04 00:00:00+00:00,119.5427704,122.25,122.8600006,121.5199966,122.5999985,78260400
2020-12-07 00:00:00+00:00,121.0095444,123.75,124.5699997,122.25,122.3099976,86712000
2020-12-08 00:00:00+00:00,121.6256104,124.3799973,124.9800034,123.0899963,124.3700027,82225500
2020-12-09 00:00:00+00:00,119.0831833,121.7799988,125.9499969,121,124.5299988,115089200
2020-12-10 00:00:00+00:00,120.5108566,123.2399979,123.8700027,120.1500015,120.5,81312200
2020-12-11 00:00:00+00:00,119.6992416,122.4100037,122.7600021,120.5500031,122.4300003,86939800
2020-12-14 00:00:00+00:00,119.0831833,121.7799988,123.3499985,121.5400009,122.5999985,79184500
2020-12-15 00:00:00+00:00,125.0480804,127.8799973,127.9000015,124.1299973,124.3399963,157243700
2020-12-16 00:00:00+00:00,124.9796524,127.8099976,128.3699951,126.5599976,127.4100037,98208600
2020-12-17 00:00:00+00:00,125.8499527,128.6999969,129.5800018,128.0399933,128.8999939,94359800
2020-12-18 00:00:00+00:00,123.8551102,126.6600037,129.1000061,126.1200027,128.9600067,192541500
2020-12-21 00:00:00+00:00,125.3903351,128.2299957,128.3099976,123.4499969,125.0199966,121251600
2020-12-22 00:00:00+00:00,128.9595337,131.8800049,134.4100037,129.6499939,131.6100006,168904800
2020-12-23 00:00:00+00:00,128.059906,130.9600067,132.4299927,130.7799988,132.1600037,88223700
2020-12-24 00:00:00+00:00,129.0474854,131.9700012,133.4600067,131.1000061,131.3200073,54930100
2020-12-28 00:00:00+00:00,133.6629639,136.6900024,137.3399963,133.5099945,133.9900055,124486200
2020-12-29 00:00:00+00:00,131.8832855,134.8699951,138.7899933,134.3399963,138.0500031,121047300
2020-12-30 00:00:00+00:00,130.7587585,133.7200012,135.9900055,133.3999939,135.5800018,96452100
2020-12-31 00:00:00+00:00,129.7515411,132.6900024,134.7400055,131.7200012,134.0800018,99116600
2021-01-04 00:00:00+00:00,126.5442123,129.4100037,133.6100006,126.7600021,133.5200043,143301900
2021-01-05 00:00:00+00:00,128.1087799,131.0099945,131.7400055,128.4299927,128.8899994,97664900
2021-01-06 00:00:00+00:00,123.7964478,126.5999985,131.0500031,126.3799973,127.7200012,155088000
2021-01-07 00:00:00+00:00,128.0207672,130.9199982,131.6300049,127.8600006,128.3600006,109578200
2021-01-08 00:00:00+00:00,129.1257477,132.0500031,132.6300049,130.2299957,132.4299927,105158200
2021-01-11 00:00:00+00:00,126.1237335,128.9799957,130.1699982,128.5,129.1900024,100384500
2021-01-12 00:00:00+00:00,125.9477158,128.8000031,129.6900024,126.8600006,128.5,91951100
2021-01-13 00:00:00+00:00,127.9914398,130.8899994,131.4499969,128.4900055,128.7599945,88636800
2021-01-14 00:00:00+00:00,126.0552902,128.9100037,131,128.7599945,130.8000031,90221800
2021-01-15 00:00:00+00:00,124.3244781,127.1399994,130.2200012,127,128.7799988,111598500
2021-01-19 00:00:00+00:00,124.9992218,127.8300018,128.7100067,126.9400024,127.7799988,90757300
2021-01-20 00:00:00+00:00,129.1062164,132.0299988,132.4900055,128.5500031,128.6600037,104319500
2021-01-21 00:00:00+00:00,133.8390198,136.8699951,139.6699982,133.5899963,133.8000031,120150900
2021-01-22 00:00:00+00:00,135.9903107,139.0700073,139.8500061,135.0200043,136.2799988,114459400
2021-01-25 00:00:00+00:00,139.7549896,142.9199982,145.0899963,136.5399933,143.0700073,157611700
2021-01-26 00:00:00+00:00,139.9897156,143.1600037,144.3000031,141.3699951,143.6000061,98390600
2021-01-27 00:00:00+00:00,138.914093,142.0599976,144.3000031,140.4100037,143.4299927,140843800
2021-01-28 00:00:00+00:00,134.0541534,137.0899963,141.9900055,136.6999969,139.5200043,142621100
2021-01-29 00:00:00+00:00,129.037735,131.9600067,136.7400055,130.2100067,135.8300018,177523800
2021-02-01 00:00:00+00:00,131.1694794,134.1399994,135.3800049,130.9299927,133.75,106239800
2021-02-02 00:00:00+00:00,132.0006256,134.9900055,136.3099976,134.6100006,135.7299957,83305400
2021-02-03 00:00:00+00:00,130.973877,133.9400024,135.7700043,133.6100006,135.7599945,89880900
2021-02-04 00:00:00+00:00,134.3475037,137.3899994,137.3999939,134.5899963,136.3000031,84183100
2021-02-05 00:00:00+00:00,133.9312592,136.7599945,137.4199982,135.8600006,137.3500061,75693800
2021-02-08 00:00:00+00:00,134.078186,136.9100037,136.9600067,134.9199982,136.0299988,71297200
